pid,lat,lon,los_rate_mmyr,rate_sigma,seasonal_amp_mm,amp_sigma,peak_yrfrac,r2,rms_mm,coh_avg,rate_1sthalf,rate_2ndhalf,frac_postmonsoon_down,class
115943,28.43961,77.13339,0.27,0.14,0.37,0.32,0.597,0.025,3.41,0.184,-0.60,0.52,0.50,indeterminate
115944,28.43961,77.13439,-0.41,0.15,0.45,0.34,0.537,0.053,3.37,0.179,-1.47,-0.05,0.50,indeterminate
115945,28.43961,77.13539,1.10,0.17,0.67,0.40,0.530,0.269,3.36,0.174,-0.55,1.78,0.50,indeterminate
115946,28.43961,77.13639,0.84,0.17,0.60,0.39,0.514,0.181,3.38,0.158,-0.75,1.51,0.50,indeterminate
115949,28.43961,77.13939,1.47,0.18,0.60,0.38,0.629,0.345,3.68,0.210,-0.03,2.10,0.25,indeterminate
115950,28.43961,77.14039,1.32,0.17,0.62,0.36,0.639,0.292,3.72,0.276,0.05,1.83,0.25,indeterminate
115951,28.43961,77.14139,1.80,0.18,0.69,0.39,0.589,0.409,3.92,0.417,0.37,2.36,0.25,indeterminate
115952,28.43961,77.14239,2.00,0.18,0.76,0.41,0.593,0.457,3.96,0.512,0.45,2.65,0.25,indeterminate
115953,28.43961,77.14339,1.97,0.19,0.71,0.41,0.589,0.442,4.01,0.579,0.40,2.62,0.25,indeterminate
115954,28.43961,77.14439,1.72,0.18,0.66,0.39,0.611,0.371,4.05,0.642,0.26,2.33,0.25,indeterminate
115955,28.43961,77.14539,1.48,0.20,0.65,0.39,0.615,0.299,4.12,0.651,-0.00,2.12,0.25,indeterminate
115956,28.43961,77.14639,1.25,0.21,0.64,0.40,0.631,0.222,4.25,0.604,-0.26,1.91,0.25,indeterminate
115957,28.43961,77.14739,0.76,0.21,0.62,0.40,0.635,0.096,4.36,0.542,-0.89,1.52,0.25,indeterminate
115958,28.43961,77.14839,0.12,0.22,0.77,0.43,0.706,0.016,4.49,0.458,-1.37,0.85,0.25,elastic_dominant
115959,28.43961,77.14939,-0.31,0.22,0.73,0.43,0.695,0.029,4.52,0.367,-1.90,0.49,0.25,elastic_dominant
115960,28.43961,77.15039,-0.08,0.23,0.68,0.42,0.663,0.013,4.51,0.310,-1.63,0.69,0.25,elastic_dominant
115961,28.43961,77.15139,0.06,0.21,0.55,0.38,0.654,0.008,4.52,0.166,-1.00,0.51,0.25,elastic_dominant
115966,28.43961,77.15639,0.65,0.27,0.95,0.49,0.638,0.066,5.03,0.282,-1.01,1.51,0.25,indeterminate
115967,28.43961,77.15739,0.91,0.26,0.93,0.49,0.629,0.105,5.09,0.390,-1.14,1.98,0.25,indeterminate
115968,28.43961,77.15839,0.17,0.17,0.64,0.33,0.630,0.014,4.65,0.486,-0.76,0.64,0.50,elastic_dominant
115969,28.43961,77.15939,-1.56,0.29,1.06,0.64,0.798,0.230,5.40,0.525,-1.96,-1.26,0.50,indeterminate
115971,28.43961,77.16139,-0.24,0.26,0.97,0.57,0.763,0.024,5.23,0.155,0.14,-0.41,0.75,elastic_dominant
115972,28.43961,77.16239,-0.29,0.26,0.98,0.54,0.751,0.027,5.25,0.185,-0.76,-0.03,0.50,elastic_dominant
115973,28.43961,77.16339,2.66,0.26,1.21,0.50,0.683,0.465,5.15,0.181,1.16,3.52,0.25,indeterminate
115974,28.43961,77.16439,0.30,0.25,0.93,0.51,0.695,0.029,4.78,0.186,-0.85,0.97,0.50,elastic_dominant
115975,28.43961,77.16539,0.43,0.24,1.05,0.52,0.765,0.042,4.76,0.182,0.29,0.54,0.25,elastic_dominant
115978,28.43961,77.16839,-1.84,0.30,1.38,0.69,0.845,0.370,4.59,0.159,-1.14,-2.10,1.00,indeterminate
115979,28.43961,77.16939,0.00,0.20,1.01,0.46,0.797,0.030,3.85,0.251,0.16,0.00,0.50,elastic_dominant
115980,28.43961,77.17039,-1.20,0.20,1.00,0.46,0.806,0.279,3.74,0.340,-1.12,-1.18,0.75,indeterminate
115981,28.43961,77.17139,-1.44,0.17,0.76,0.40,0.841,0.356,3.61,0.368,-0.75,-1.78,1.00,indeterminate
115982,28.43961,77.17239,-0.15,0.15,0.64,0.31,0.722,0.026,3.26,0.356,-0.60,0.17,0.50,elastic_dominant
115983,28.43961,77.17339,-0.03,0.10,0.53,0.23,0.720,0.019,2.70,0.287,0.00,-0.05,0.50,elastic_dominant
115984,28.43961,77.17439,-0.89,0.17,0.79,0.36,0.810,0.319,2.53,0.254,-0.75,-1.02,0.75,indeterminate
115985,28.43961,77.17539,1.56,0.16,0.63,0.31,0.613,0.584,2.38,0.260,0.44,2.27,0.50,indeterminate
115986,28.43961,77.17639,0.93,0.09,0.46,0.23,0.602,0.401,2.08,0.255,0.24,1.38,0.50,indeterminate
115987,28.43961,77.17739,-1.07,0.07,0.19,0.20,0.325,0.442,2.15,0.272,-0.79,-1.28,1.00,indeterminate
115988,28.43961,77.17839,-0.70,0.07,0.15,0.17,0.546,0.267,2.08,0.281,-0.55,-0.77,0.75,indeterminate
115989,28.43961,77.17939,0.81,0.12,0.44,0.25,0.572,0.329,2.13,0.259,-0.14,1.38,0.50,indeterminate
115990,28.43961,77.18039,-0.46,0.05,0.15,0.16,0.502,0.143,2.03,0.249,-0.57,-0.38,0.50,indeterminate
115991,28.43961,77.18139,-1.52,0.09,0.42,0.22,0.909,0.696,1.83,0.182,-1.78,-1.30,1.00,indeterminate
115992,28.43961,77.18239,-2.26,0.10,0.42,0.24,0.059,0.793,2.08,0.194,-1.62,-2.63,1.00,indeterminate
115993,28.43961,77.18339,-2.52,0.10,0.23,0.21,0.172,0.818,2.13,0.238,-2.25,-2.69,1.00,indeterminate
115994,28.43961,77.18439,-3.90,0.19,1.00,0.40,0.063,0.886,2.52,0.318,-2.51,-4.68,1.00,indeterminate
115995,28.43961,77.18539,-3.12,0.12,0.41,0.29,0.130,0.858,2.28,0.321,-2.81,-3.27,1.00,indeterminate
115996,28.43961,77.18639,-0.62,0.04,0.07,0.10,0.333,0.296,1.70,0.312,-0.64,-0.60,0.75,indeterminate
115997,28.43961,77.18739,0.13,0.11,0.34,0.20,0.444,0.035,1.83,0.298,-0.99,0.73,0.50,elastic_dominant
115999,28.43961,77.18939,-0.16,0.11,0.53,0.25,0.375,0.043,2.04,0.163,-1.02,0.32,0.50,elastic_dominant
116000,28.43961,77.19039,-0.81,0.06,0.30,0.20,0.108,0.333,2.06,0.231,-0.85,-0.75,0.75,indeterminate
116001,28.43961,77.19139,-0.27,0.07,0.10,0.17,0.973,0.054,2.06,0.255,-0.48,-0.12,0.75,indeterminate
116002,28.43961,77.19239,0.08,0.07,0.11,0.19,0.979,0.006,2.04,0.251,-0.34,0.34,0.50,indeterminate
116003,28.43961,77.19339,-0.06,0.07,0.21,0.18,0.087,0.010,1.91,0.239,-0.28,0.10,0.75,elastic_dominant
116004,28.43961,77.19439,-0.32,0.06,0.23,0.17,0.081,0.086,1.96,0.193,-0.33,-0.28,0.75,indeterminate
116005,28.43961,77.19539,1.41,0.12,0.10,0.19,0.401,0.627,1.95,0.182,0.60,1.95,0.50,indeterminate
116006,28.43961,77.19639,0.98,0.08,0.23,0.19,0.387,0.513,1.74,0.222,0.42,1.36,0.50,indeterminate
116007,28.43961,77.19739,0.31,0.07,0.23,0.18,0.267,0.118,1.63,0.288,0.08,0.52,0.50,indeterminate
116008,28.43961,77.19839,0.54,0.08,0.40,0.22,0.278,0.274,1.67,0.336,0.31,0.74,0.25,indeterminate
116009,28.43961,77.19939,0.54,0.07,0.33,0.20,0.283,0.271,1.67,0.390,0.36,0.73,0.25,indeterminate
116010,28.43961,77.20039,1.00,0.09,0.29,0.21,0.315,0.530,1.72,0.577,0.64,1.31,0.25,indeterminate
116011,28.43961,77.20139,1.23,0.08,0.41,0.21,0.352,0.651,1.64,0.804,0.88,1.51,0.25,indeterminate
116012,28.43961,77.20239,1.00,0.08,0.25,0.19,0.264,0.538,1.69,0.885,0.99,1.10,0.25,indeterminate
116013,28.43961,77.20339,1.38,0.08,0.32,0.21,0.267,0.641,1.88,0.891,1.36,1.51,0.25,indeterminate
116014,28.43961,77.20439,1.37,0.08,0.17,0.19,0.232,0.591,2.06,0.895,1.43,1.45,0.25,indeterminate
116015,28.43961,77.20539,1.60,0.10,0.15,0.21,0.035,0.615,2.28,0.896,1.50,1.76,0.25,indeterminate
116016,28.43961,77.20639,1.65,0.10,0.29,0.25,0.882,0.604,2.39,0.744,1.67,1.74,0.25,indeterminate
116017,28.43961,77.20739,1.55,0.09,0.47,0.28,0.900,0.548,2.51,0.375,1.76,1.56,0.25,indeterminate
116018,28.43961,77.20839,1.71,0.10,0.69,0.31,0.890,0.572,2.65,0.331,2.14,1.61,0.00,indeterminate
116019,28.43961,77.20939,3.33,0.14,0.62,0.36,0.799,0.805,2.93,0.242,3.11,3.58,0.00,indeterminate
116020,28.43961,77.21039,2.80,0.14,0.36,0.31,0.866,0.726,3.08,0.220,2.62,3.04,0.50,indeterminate
116021,28.43961,77.21139,2.52,0.12,0.71,0.35,0.872,0.663,3.21,0.223,2.45,2.72,0.25,indeterminate
116023,28.43961,77.21339,2.80,0.15,0.95,0.41,0.870,0.687,3.38,0.239,2.84,2.94,0.25,indeterminate
116024,28.43961,77.21439,3.08,0.17,1.16,0.47,0.857,0.705,3.57,0.512,2.90,3.39,0.50,indeterminate
116025,28.43961,77.21539,2.82,0.12,1.19,0.40,0.857,0.655,3.66,0.689,3.03,2.85,0.00,indeterminate
116026,28.43961,77.21639,3.10,0.13,1.19,0.43,0.844,0.678,3.81,0.710,3.20,3.18,0.00,indeterminate
116027,28.43961,77.21739,3.29,0.13,1.16,0.44,0.836,0.694,3.90,0.725,3.34,3.39,0.00,indeterminate
116028,28.43961,77.21839,3.17,0.13,1.13,0.45,0.834,0.663,4.03,0.712,3.17,3.28,0.00,indeterminate
116029,28.43961,77.21939,3.36,0.14,1.12,0.46,0.837,0.680,4.12,0.653,3.38,3.45,0.00,indeterminate
116030,28.43961,77.22039,2.48,0.13,1.23,0.45,0.873,0.530,4.19,0.534,2.83,2.41,0.00,indeterminate
116031,28.43961,77.22139,2.74,0.14,1.34,0.48,0.872,0.563,4.33,0.272,3.06,2.69,0.00,indeterminate
116032,28.43961,77.22239,3.47,0.16,1.51,0.52,0.860,0.662,4.43,0.170,3.38,3.69,0.25,indeterminate
116034,28.43961,77.22439,2.46,0.16,1.62,0.51,0.889,0.497,4.47,0.235,2.75,2.47,0.50,indeterminate
116035,28.43961,77.22539,2.97,0.16,1.71,0.49,0.889,0.575,4.59,0.226,3.73,2.69,0.00,indeterminate
116036,28.43961,77.22639,2.41,0.14,1.62,0.47,0.886,0.478,4.56,0.202,2.90,2.33,0.25,indeterminate
116037,28.43961,77.22739,2.69,0.18,1.68,0.52,0.901,0.535,4.53,0.165,3.54,2.37,0.25,indeterminate
116042,28.43961,77.23239,2.01,0.15,1.58,0.44,0.934,0.430,4.24,0.173,2.49,1.88,0.50,indeterminate
116043,28.43961,77.23339,1.82,0.16,1.64,0.45,0.946,0.397,4.16,0.201,2.43,1.63,0.50,indeterminate
116045,28.43961,77.23539,2.88,0.15,1.49,0.44,0.923,0.592,4.31,0.263,3.21,2.88,0.25,indeterminate
116046,28.43961,77.23639,3.01,0.17,1.49,0.48,0.934,0.609,4.35,0.339,3.25,3.04,0.25,indeterminate
116047,28.43961,77.23739,3.25,0.17,1.51,0.47,0.933,0.650,4.29,0.364,3.53,3.25,0.25,indeterminate
116048,28.43961,77.23839,2.83,0.15,1.49,0.43,0.941,0.596,4.21,0.375,3.43,2.65,0.50,indeterminate
116049,28.43961,77.23939,2.28,0.16,1.51,0.43,0.956,0.493,4.22,0.395,3.08,1.97,0.50,indeterminate
116050,28.43961,77.24039,2.74,0.18,1.50,0.45,0.945,0.582,4.20,0.371,3.32,2.58,0.50,indeterminate
116051,28.43961,77.24139,2.97,0.15,1.40,0.42,0.939,0.640,4.01,0.369,3.32,2.96,0.25,indeterminate
116052,28.43961,77.24239,2.27,0.16,1.42,0.41,0.953,0.516,4.00,0.372,3.03,2.00,0.50,indeterminate
116053,28.43961,77.24339,2.77,0.17,1.47,0.45,0.945,0.599,4.09,0.361,3.17,2.73,0.25,indeterminate
116054,28.43961,77.24439,3.82,0.18,1.45,0.45,0.913,0.729,4.18,0.348,4.17,3.82,0.25,indeterminate
116057,28.43961,77.24739,0.97,0.19,1.86,0.45,0.956,0.204,4.16,0.247,2.37,0.37,0.50,indeterminate
116063,28.43961,77.25339,-0.47,0.24,2.16,0.53,0.976,0.162,4.08,0.244,1.71,-1.45,0.50,elastic_dominant
116064,28.43961,77.25439,1.89,0.19,1.59,0.47,0.959,0.447,3.90,0.235,2.76,1.57,0.25,indeterminate
116066,28.43961,77.25639,3.87,0.15,1.35,0.40,0.920,0.793,3.54,0.195,4.46,3.72,0.25,indeterminate
116068,28.43961,77.25839,2.63,0.19,1.46,0.46,0.959,0.640,3.57,0.192,2.77,2.80,0.25,indeterminate
116069,28.43961,77.25939,4.40,0.32,1.51,0.66,0.914,0.788,4.08,0.214,3.68,5.15,0.00,indeterminate
116070,28.43961,77.26039,1.34,0.17,2.09,0.45,0.983,0.400,3.52,0.208,1.71,1.37,0.25,indeterminate
116071,28.43961,77.26139,3.90,0.20,2.03,0.48,0.923,0.779,3.73,0.207,3.57,4.34,0.00,indeterminate
116072,28.43961,77.26239,3.48,0.16,1.82,0.43,0.932,0.744,3.66,0.229,3.69,3.56,0.00,indeterminate
116073,28.43961,77.26339,3.66,0.18,1.61,0.45,0.922,0.757,3.69,0.247,3.41,3.94,0.00,indeterminate
116074,28.43961,77.26439,2.62,0.19,1.48,0.46,0.942,0.590,3.95,0.256,2.77,2.83,0.25,indeterminate
